CNPJ_Fundo,Data_Referencia,Versao,Endereco,Outras_Caracteristicas_Relevantes,Area,Percentual_Terreno_Total_Investido,Percentual_Terreno_PL
31.469.385/0001-64,2020-03-31,1,"Avenida Europa, 105 - Jardim Paulista","Unidade 204, adquirida de acordo com o INSTRUMENTO PARTICULAR DE COMPROMISSO DE VENDA E COMPRA datado em 15/03/2019.A VENDEDORA submeteu o Empreendimento ao REGIME DE PATRIMÔNIO DE AFETAÇÃO, de forma que o patrimônio afetado não se comunica com os demais bens, direitos e obrigações do patrimônio geral da VENDEDORA ou de outros patrimônios de afetação por ela constituídos e só responde por dívidas e obrigações vinculadas à incorporação do Empreendimento, conforme averbado sob o ato Av.06, em 15 de maio de 2018.O empreendimento foi adquirido pelo regime REGIME DE PATRIMÔNIO DE AFETAÇÃO.",148.36,0.000621,0.0
31.469.385/0001-64,2020-03-31,1,"Avenida Europa, 105 - Jardim Paulista","Unidade 209, adquirida de acordo com o INSTRUMENTO PARTICULAR DE COMPROMISSO DE VENDA E COMPRA datado em 15/03/2019.A VENDEDORA submeteu o Empreendimento ao REGIME DE PATRIMÔNIO DE AFETAÇÃO, de forma que o patrimônio afetado não se comunica com os demais bens, direitos e obrigações do patrimônio geral da VENDEDORA ou de outros patrimônios de afetação por ela constituídos e só responde por dívidas e obrigações vinculadas à incorporação do Empreendimento, conforme averbado sob o ato Av.06, em 15 de maio de 2018.O empreendimento foi adquirido pelo regime REGIME DE PATRIMÔNIO DE AFETAÇÃO.",290.63,0.001217,0.0
31.469.385/0001-64,2020-03-31,1,"Avenida Europa, 105 - Jardim Paulista","Unidade 210, adquirida de acordo com o INSTRUMENTO PARTICULAR DE COMPROMISSO DE VENDA E COMPRA datado em 15/03/2019.A VENDEDORA submeteu o Empreendimento ao REGIME DE PATRIMÔNIO DE AFETAÇÃO, de forma que o patrimônio afetado não se comunica com os demais bens, direitos e obrigações do patrimônio geral da VENDEDORA ou de outros patrimônios de afetação por ela constituídos e só responde por dívidas e obrigações vinculadas à incorporação do Empreendimento, conforme averbado sob o ato Av.06, em 15 de maio de 2018.O empreendimento foi adquirido pelo regime REGIME DE PATRIMÔNIO DE AFETAÇÃO.",254.76,0.001067,0.0
31.469.385/0001-64,2020-06-30,1,"Avenida Europa, 105 - Jardim Paulista","Unidade 102, adquirida de acordo com o INSTRUMENTO PARTICULAR DE COMPROMISSO DE VENDA E COMPRA datado em 15/03/2019.A VENDEDORA submeteu o Empreendimento ao REGIME DE PATRIMÔNIO DE AFETAÇÃO, de forma que o patrimônio afetado não se comunica com os demais bens, direitos e obrigações do patrimônio geral da VENDEDORA ou de outros patrimônios de afetação por ela constituídos e só responde por dívidas e obrigações vinculadas à incorporação do Empreendimento, conforme averbado sob o ato Av.06, em 15 de maio de 2018.O empreendimento foi adquirido pelo regime REGIME DE PATRIMÔNIO DE AFETAÇÃO.",157.42,0.000659,0.0
31.469.385/0001-64,2020-06-30,1,"Avenida Europa, 105 - Jardim Paulista","Unidade 103, adquirida de acordo com o INSTRUMENTO PARTICULAR DE COMPROMISSO DE VENDA E COMPRA datado em 15/03/2019.A VENDEDORA submeteu o Empreendimento ao REGIME DE PATRIMÔNIO DE AFETAÇÃO, de forma que o patrimônio afetado não se comunica com os demais bens, direitos e obrigações do patrimônio geral da VENDEDORA ou de outros patrimônios de afetação por ela constituídos e só responde por dívidas e obrigações vinculadas à incorporação do Empreendimento, conforme averbado sob o ato Av.06, em 15 de maio de 2018.O empreendimento foi adquirido pelo regime REGIME DE PATRIMÔNIO DE AFETAÇÃO.",310.43,0.0013,0.0
31.469.385/0001-64,2020-06-30,1,"Avenida Europa, 105 - Jardim Paulista","Unidade 104, adquirida de acordo com o INSTRUMENTO PARTICULAR DE COMPROMISSO DE VENDA E COMPRA datado em 15/03/2019.A VENDEDORA submeteu o Empreendimento ao REGIME DE PATRIMÔNIO DE AFETAÇÃO, de forma que o patrimônio afetado não se comunica com os demais bens, direitos e obrigações do patrimônio geral da VENDEDORA ou de outros patrimônios de afetação por ela constituídos e só responde por dívidas e obrigações vinculadas à incorporação do Empreendimento, conforme averbado sob o ato Av.06, em 15 de maio de 2018.O empreendimento foi adquirido pelo regime REGIME DE PATRIMÔNIO DE AFETAÇÃO.",159.18,0.000666,0.0
31.469.385/0001-64,2020-06-30,1,"Avenida Europa, 105 - Jardim Paulista","Unidade 109, adquirida de acordo com o INSTRUMENTO PARTICULAR DE COMPROMISSO DE VENDA E COMPRA datado em 15/03/2019.A VENDEDORA submeteu o Empreendimento ao REGIME DE PATRIMÔNIO DE AFETAÇÃO, de forma que o patrimônio afetado não se comunica com os demais bens, direitos e obrigações do patrimônio geral da VENDEDORA ou de outros patrimônios de afetação por ela constituídos e só responde por dívidas e obrigações vinculadas à incorporação do Empreendimento, conforme averbado sob o ato Av.06, em 15 de maio de 2018.O empreendimento foi adquirido pelo regime REGIME DE PATRIMÔNIO DE AFETAÇÃO.",438.02,0.001834,0.0
31.469.385/0001-64,2020-06-30,1,"Avenida Europa, 105 - Jardim Paulista","Unidade 201, adquirida de acordo com o INSTRUMENTO PARTICULAR DE COMPROMISSO DE VENDA E COMPRA datado em 15/03/2019.A VENDEDORA submeteu o Empreendimento ao REGIME DE PATRIMÔNIO DE AFETAÇÃO, de forma que o patrimônio afetado não se comunica com os demais bens, direitos e obrigações do patrimônio geral da VENDEDORA ou de outros patrimônios de afetação por ela constituídos e só responde por dívidas e obrigações vinculadas à incorporação do Empreendimento, conforme averbado sob o ato Av.06, em 15 de maio de 2018.O empreendimento foi adquirido pelo regime REGIME DE PATRIMÔNIO DE AFETAÇÃO.",239.64,0.001003,0.0
31.469.385/0001-64,2020-06-30,1,"Avenida Europa, 105 - Jardim Paulista","Unidade 202, adquirida de acordo com o INSTRUMENTO PARTICULAR DE COMPROMISSO DE VENDA E COMPRA datado em 15/03/2019.A VENDEDORA submeteu o Empreendimento ao REGIME DE PATRIMÔNIO DE AFETAÇÃO, de forma que o patrimônio afetado não se comunica com os demais bens, direitos e obrigações do patrimônio geral da VENDEDORA ou de outros patrimônios de afetação por ela constituídos e só responde por dívidas e obrigações vinculadas à incorporação do Empreendimento, conforme averbado sob o ato Av.06, em 15 de maio de 2018.O empreendimento foi adquirido pelo regime REGIME DE PATRIMÔNIO DE AFETAÇÃO.",148.36,0.0006214,0.0
31.469.385/0001-64,2020-06-30,1,"Avenida Europa, 105 - Jardim Paulista","Unidade 203, adquirida de acordo com o INSTRUMENTO PARTICULAR DE COMPROMISSO DE VENDA E COMPRA datado em 15/03/2019.A VENDEDORA submeteu o Empreendimento ao REGIME DE PATRIMÔNIO DE AFETAÇÃO, de forma que o patrimônio afetado não se comunica com os demais bens, direitos e obrigações do patrimônio geral da VENDEDORA ou de outros patrimônios de afetação por ela constituídos e só responde por dívidas e obrigações vinculadas à incorporação do Empreendimento, conforme averbado sob o ato Av.06, em 15 de maio de 2018.O empreendimento foi adquirido pelo regime REGIME DE PATRIMÔNIO DE AFETAÇÃO.",240.38,0.001,0.0
31.469.385/0001-64,2020-06-30,1,"Avenida Europa, 105 - Jardim Paulista","Unidade 204, adquirida de acordo com o INSTRUMENTO PARTICULAR DE COMPROMISSO DE VENDA E COMPRA datado em 15/03/2019.A VENDEDORA submeteu o Empreendimento ao REGIME DE PATRIMÔNIO DE AFETAÇÃO, de forma que o patrimônio afetado não se comunica com os demais bens, direitos e obrigações do patrimônio geral da VENDEDORA ou de outros patrimônios de afetação por ela constituídos e só responde por dívidas e obrigações vinculadas à incorporação do Empreendimento, conforme averbado sob o ato Av.06, em 15 de maio de 2018.O empreendimento foi adquirido pelo regime REGIME DE PATRIMÔNIO DE AFETAÇÃO.",148.36,0.000621,0.0
31.469.385/0001-64,2020-06-30,1,"Avenida Europa, 105 - Jardim Paulista","Unidade 209, adquirida de acordo com o INSTRUMENTO PARTICULAR DE COMPROMISSO DE VENDA E COMPRA datado em 15/03/2019.A VENDEDORA submeteu o Empreendimento ao REGIME DE PATRIMÔNIO DE AFETAÇÃO, de forma que o patrimônio afetado não se comunica com os demais bens, direitos e obrigações do patrimônio geral da VENDEDORA ou de outros patrimônios de afetação por ela constituídos e só responde por dívidas e obrigações vinculadas à incorporação do Empreendimento, conforme averbado sob o ato Av.06, em 15 de maio de 2018.O empreendimento foi adquirido pelo regime REGIME DE PATRIMÔNIO DE AFETAÇÃO.",290.63,0.001217,0.0
31.469.385/0001-64,2020-06-30,1,"Avenida Europa, 105 - Jardim Paulista","Unidade 210, adquirida de acordo com o INSTRUMENTO PARTICULAR DE COMPROMISSO DE VENDA E COMPRA datado em 15/03/2019.A VENDEDORA submeteu o Empreendimento ao REGIME DE PATRIMÔNIO DE AFETAÇÃO, de forma que o patrimônio afetado não se comunica com os demais bens, direitos e obrigações do patrimônio geral da VENDEDORA ou de outros patrimônios de afetação por ela constituídos e só responde por dívidas e obrigações vinculadas à incorporação do Empreendimento, conforme averbado sob o ato Av.06, em 15 de maio de 2018.O empreendimento foi adquirido pelo regime REGIME DE PATRIMÔNIO DE AFETAÇÃO.",254.76,0.001067,0.0
31.469.385/0001-64,2020-09-30,1,"Avenida Europa, 105 - Jardim Paulista","Unidade 102, adquirida de acordo com o INSTRUMENTO PARTICULAR DE COMPROMISSO DE VENDA E COMPRA datado em 15/03/2019.A VENDEDORA submeteu o Empreendimento ao REGIME DE PATRIMÔNIO DE AFETAÇÃO, de forma que o patrimônio afetado não se comunica com os demais bens, direitos e obrigações do patrimônio geral da VENDEDORA ou de outros patrimônios de afetação por ela constituídos e só responde por dívidas e obrigações vinculadas à incorporação do Empreendimento, conforme averbado sob o ato Av.06, em 15 de maio de 2018.O empreendimento foi adquirido pelo regime REGIME DE PATRIMÔNIO DE AFETAÇÃO.",157.42,0.000659,0.0
31.469.385/0001-64,2020-09-30,1,"Avenida Europa, 105 - Jardim Paulista","Unidade 103, adquirida de acordo com o INSTRUMENTO PARTICULAR DE COMPROMISSO DE VENDA E COMPRA datado em 15/03/2019.A VENDEDORA submeteu o Empreendimento ao REGIME DE PATRIMÔNIO DE AFETAÇÃO, de forma que o patrimônio afetado não se comunica com os demais bens, direitos e obrigações do patrimônio geral da VENDEDORA ou de outros patrimônios de afetação por ela constituídos e só responde por dívidas e obrigações vinculadas à incorporação do Empreendimento, conforme averbado sob o ato Av.06, em 15 de maio de 2018.O empreendimento foi adquirido pelo regime REGIME DE PATRIMÔNIO DE AFETAÇÃO.",310.43,0.0013,0.0
31.469.385/0001-64,2020-09-30,1,"Avenida Europa, 105 - Jardim Paulista","Unidade 104, adquirida de acordo com o INSTRUMENTO PARTICULAR DE COMPROMISSO DE VENDA E COMPRA datado em 15/03/2019.A VENDEDORA submeteu o Empreendimento ao REGIME DE PATRIMÔNIO DE AFETAÇÃO, de forma que o patrimônio afetado não se comunica com os demais bens, direitos e obrigações do patrimônio geral da VENDEDORA ou de outros patrimônios de afetação por ela constituídos e só responde por dívidas e obrigações vinculadas à incorporação do Empreendimento, conforme averbado sob o ato Av.06, em 15 de maio de 2018.O empreendimento foi adquirido pelo regime REGIME DE PATRIMÔNIO DE AFETAÇÃO.",159.18,0.000666,0.0
31.469.385/0001-64,2020-09-30,1,"Avenida Europa, 105 - Jardim Paulista","Unidade 109, adquirida de acordo com o INSTRUMENTO PARTICULAR DE COMPROMISSO DE VENDA E COMPRA datado em 15/03/2019.A VENDEDORA submeteu o Empreendimento ao REGIME DE PATRIMÔNIO DE AFETAÇÃO, de forma que o patrimônio afetado não se comunica com os demais bens, direitos e obrigações do patrimônio geral da VENDEDORA ou de outros patrimônios de afetação por ela constituídos e só responde por dívidas e obrigações vinculadas à incorporação do Empreendimento, conforme averbado sob o ato Av.06, em 15 de maio de 2018.O empreendimento foi adquirido pelo regime REGIME DE PATRIMÔNIO DE AFETAÇÃO.",438.02,0.001834,0.0
31.469.385/0001-64,2020-09-30,1,"Avenida Europa, 105 - Jardim Paulista","Unidade 201, adquirida de acordo com o INSTRUMENTO PARTICULAR DE COMPROMISSO DE VENDA E COMPRA datado em 15/03/2019.A VENDEDORA submeteu o Empreendimento ao REGIME DE PATRIMÔNIO DE AFETAÇÃO, de forma que o patrimônio afetado não se comunica com os demais bens, direitos e obrigações do patrimônio geral da VENDEDORA ou de outros patrimônios de afetação por ela constituídos e só responde por dívidas e obrigações vinculadas à incorporação do Empreendimento, conforme averbado sob o ato Av.06, em 15 de maio de 2018.O empreendimento foi adquirido pelo regime REGIME DE PATRIMÔNIO DE AFETAÇÃO.",239.64,0.001003,0.0
31.469.385/0001-64,2020-09-30,1,"Avenida Europa, 105 - Jardim Paulista","Unidade 202, adquirida de acordo com o INSTRUMENTO PARTICULAR DE COMPROMISSO DE VENDA E COMPRA datado em 15/03/2019.A VENDEDORA submeteu o Empreendimento ao REGIME DE PATRIMÔNIO DE AFETAÇÃO, de forma que o patrimônio afetado não se comunica com os demais bens, direitos e obrigações do patrimônio geral da VENDEDORA ou de outros patrimônios de afetação por ela constituídos e só responde por dívidas e obrigações vinculadas à incorporação do Empreendimento, conforme averbado sob o ato Av.06, em 15 de maio de 2018.O empreendimento foi adquirido pelo regime REGIME DE PATRIMÔNIO DE AFETAÇÃO.",148.36,0.0006214,0.0
31.469.385/0001-64,2020-09-30,1,"Avenida Europa, 105 - Jardim Paulista","Unidade 203, adquirida de acordo com o INSTRUMENTO PARTICULAR DE COMPROMISSO DE VENDA E COMPRA datado em 15/03/2019.A VENDEDORA submeteu o Empreendimento ao REGIME DE PATRIMÔNIO DE AFETAÇÃO, de forma que o patrimônio afetado não se comunica com os demais bens, direitos e obrigações do patrimônio geral da VENDEDORA ou de outros patrimônios de afetação por ela constituídos e só responde por dívidas e obrigações vinculadas à incorporação do Empreendimento, conforme averbado sob o ato Av.06, em 15 de maio de 2018.O empreendimento foi adquirido pelo regime REGIME DE PATRIMÔNIO DE AFETAÇÃO.",240.38,0.001,0.0
31.469.385/0001-64,2020-09-30,1,"Avenida Europa, 105 - Jardim Paulista","Unidade 204, adquirida de acordo com o INSTRUMENTO PARTICULAR DE COMPROMISSO DE VENDA E COMPRA datado em 15/03/2019.A VENDEDORA submeteu o Empreendimento ao REGIME DE PATRIMÔNIO DE AFETAÇÃO, de forma que o patrimônio afetado não se comunica com os demais bens, direitos e obrigações do patrimônio geral da VENDEDORA ou de outros patrimônios de afetação por ela constituídos e só responde por dívidas e obrigações vinculadas à incorporação do Empreendimento, conforme averbado sob o ato Av.06, em 15 de maio de 2018.O empreendimento foi adquirido pelo regime REGIME DE PATRIMÔNIO DE AFETAÇÃO.",148.36,0.000621,0.0
31.469.385/0001-64,2020-09-30,1,"Avenida Europa, 105 - Jardim Paulista","Unidade 209, adquirida de acordo com o INSTRUMENTO PARTICULAR DE COMPROMISSO DE VENDA E COMPRA datado em 15/03/2019.A VENDEDORA submeteu o Empreendimento ao REGIME DE PATRIMÔNIO DE AFETAÇÃO, de forma que o patrimônio afetado não se comunica com os demais bens, direitos e obrigações do patrimônio geral da VENDEDORA ou de outros patrimônios de afetação por ela constituídos e só responde por dívidas e obrigações vinculadas à incorporação do Empreendimento, conforme averbado sob o ato Av.06, em 15 de maio de 2018.O empreendimento foi adquirido pelo regime REGIME DE PATRIMÔNIO DE AFETAÇÃO.",290.63,0.001217,0.0
31.469.385/0001-64,2020-09-30,1,"Avenida Europa, 105 - Jardim Paulista","Unidade 210, adquirida de acordo com o INSTRUMENTO PARTICULAR DE COMPROMISSO DE VENDA E COMPRA datado em 15/03/2019.A VENDEDORA submeteu o Empreendimento ao REGIME DE PATRIMÔNIO DE AFETAÇÃO, de forma que o patrimônio afetado não se comunica com os demais bens, direitos e obrigações do patrimônio geral da VENDEDORA ou de outros patrimônios de afetação por ela constituídos e só responde por dívidas e obrigações vinculadas à incorporação do Empreendimento, conforme averbado sob o ato Av.06, em 15 de maio de 2018.O empreendimento foi adquirido pelo regime REGIME DE PATRIMÔNIO DE AFETAÇÃO.",254.76,0.001067,0.0
31.469.385/0001-64,2020-12-31,2,"Avenida Europa, 105 - Jardim Paulista","Unidade 102, adquirida de acordo com o INSTRUMENTO PARTICULAR DE COMPROMISSO DE VENDA E COMPRA datado em 15/03/2019.A VENDEDORA submeteu o Empreendimento ao REGIME DE PATRIMÔNIO DE AFETAÇÃO, de forma que o patrimônio afetado não se comunica com os demais bens, direitos e obrigações do patrimônio geral da VENDEDORA ou de outros patrimônios de afetação por ela constituídos e só responde por dívidas e obrigações vinculadas à incorporação do Empreendimento, conforme averbado sob o ato Av.06, em 15 de maio de 2018.O empreendimento foi adquirido pelo regime REGIME DE PATRIMÔNIO DE AFETAÇÃO.",157.42,0.000659,0.0
31.469.385/0001-64,2020-12-31,2,"Avenida Europa, 105 - Jardim Paulista","Unidade 103, adquirida de acordo com o INSTRUMENTO PARTICULAR DE COMPROMISSO DE VENDA E COMPRA datado em 15/03/2019.A VENDEDORA submeteu o Empreendimento ao REGIME DE PATRIMÔNIO DE AFETAÇÃO, de forma que o patrimônio afetado não se comunica com os demais bens, direitos e obrigações do patrimônio geral da VENDEDORA ou de outros patrimônios de afetação por ela constituídos e só responde por dívidas e obrigações vinculadas à incorporação do Empreendimento, conforme averbado sob o ato Av.06, em 15 de maio de 2018.O empreendimento foi adquirido pelo regime REGIME DE PATRIMÔNIO DE AFETAÇÃO.",310.43,0.0013,0.0
31.469.385/0001-64,2020-12-31,2,"Avenida Europa, 105 - Jardim Paulista","Unidade 104, adquirida de acordo com o INSTRUMENTO PARTICULAR DE COMPROMISSO DE VENDA E COMPRA datado em 15/03/2019.A VENDEDORA submeteu o Empreendimento ao REGIME DE PATRIMÔNIO DE AFETAÇÃO, de forma que o patrimônio afetado não se comunica com os demais bens, direitos e obrigações do patrimônio geral da VENDEDORA ou de outros patrimônios de afetação por ela constituídos e só responde por dívidas e obrigações vinculadas à incorporação do Empreendimento, conforme averbado sob o ato Av.06, em 15 de maio de 2018.O empreendimento foi adquirido pelo regime REGIME DE PATRIMÔNIO DE AFETAÇÃO.",159.18,0.000666,0.0
31.469.385/0001-64,2020-12-31,2,"Avenida Europa, 105 - Jardim Paulista","Unidade 109, adquirida de acordo com o INSTRUMENTO PARTICULAR DE COMPROMISSO DE VENDA E COMPRA datado em 15/03/2019.A VENDEDORA submeteu o Empreendimento ao REGIME DE PATRIMÔNIO DE AFETAÇÃO, de forma que o patrimônio afetado não se comunica com os demais bens, direitos e obrigações do patrimônio geral da VENDEDORA ou de outros patrimônios de afetação por ela constituídos e só responde por dívidas e obrigações vinculadas à incorporação do Empreendimento, conforme averbado sob o ato Av.06, em 15 de maio de 2018.O empreendimento foi adquirido pelo regime REGIME DE PATRIMÔNIO DE AFETAÇÃO.",438.02,0.001834,0.0
31.469.385/0001-64,2020-12-31,2,"Avenida Europa, 105 - Jardim Paulista","Unidade 201, adquirida de acordo com o INSTRUMENTO PARTICULAR DE COMPROMISSO DE VENDA E COMPRA datado em 15/03/2019.A VENDEDORA submeteu o Empreendimento ao REGIME DE PATRIMÔNIO DE AFETAÇÃO, de forma que o patrimônio afetado não se comunica com os demais bens, direitos e obrigações do patrimônio geral da VENDEDORA ou de outros patrimônios de afetação por ela constituídos e só responde por dívidas e obrigações vinculadas à incorporação do Empreendimento, conforme averbado sob o ato Av.06, em 15 de maio de 2018.O empreendimento foi adquirido pelo regime REGIME DE PATRIMÔNIO DE AFETAÇÃO.",239.64,0.001003,0.0
31.469.385/0001-64,2020-12-31,2,"Avenida Europa, 105 - Jardim Paulista","Unidade 202, adquirida de acordo com o INSTRUMENTO PARTICULAR DE COMPROMISSO DE VENDA E COMPRA datado em 15/03/2019.A VENDEDORA submeteu o Empreendimento ao REGIME DE PATRIMÔNIO DE AFETAÇÃO, de forma que o patrimônio afetado não se comunica com os demais bens, direitos e obrigações do patrimônio geral da VENDEDORA ou de outros patrimônios de afetação por ela constituídos e só responde por dívidas e obrigações vinculadas à incorporação do Empreendimento, conforme averbado sob o ato Av.06, em 15 de maio de 2018.O empreendimento foi adquirido pelo regime REGIME DE PATRIMÔNIO DE AFETAÇÃO.",148.36,0.0006214,0.0
31.469.385/0001-64,2020-12-31,2,"Avenida Europa, 105 - Jardim Paulista","Unidade 203, adquirida de acordo com o INSTRUMENTO PARTICULAR DE COMPROMISSO DE VENDA E COMPRA datado em 15/03/2019.A VENDEDORA submeteu o Empreendimento ao REGIME DE PATRIMÔNIO DE AFETAÇÃO, de forma que o patrimônio afetado não se comunica com os demais bens, direitos e obrigações do patrimônio geral da VENDEDORA ou de outros patrimônios de afetação por ela constituídos e só responde por dívidas e obrigações vinculadas à incorporação do Empreendimento, conforme averbado sob o ato Av.06, em 15 de maio de 2018.O empreendimento foi adquirido pelo regime REGIME DE PATRIMÔNIO DE AFETAÇÃO.",240.38,0.001,0.0
31.469.385/0001-64,2020-12-31,2,"Avenida Europa, 105 - Jardim Paulista","Unidade 204, adquirida de acordo com o INSTRUMENTO PARTICULAR DE COMPROMISSO DE VENDA E COMPRA datado em 15/03/2019.A VENDEDORA submeteu o Empreendimento ao REGIME DE PATRIMÔNIO DE AFETAÇÃO, de forma que o patrimônio afetado não se comunica com os demais bens, direitos e obrigações do patrimônio geral da VENDEDORA ou de outros patrimônios de afetação por ela constituídos e só responde por dívidas e obrigações vinculadas à incorporação do Empreendimento, conforme averbado sob o ato Av.06, em 15 de maio de 2018.O empreendimento foi adquirido pelo regime REGIME DE PATRIMÔNIO DE AFETAÇÃO.",148.36,0.000621,0.0
31.469.385/0001-64,2020-12-31,2,"Avenida Europa, 105 - Jardim Paulista","Unidade 209, adquirida de acordo com o INSTRUMENTO PARTICULAR DE COMPROMISSO DE VENDA E COMPRA datado em 15/03/2019.A VENDEDORA submeteu o Empreendimento ao REGIME DE PATRIMÔNIO DE AFETAÇÃO, de forma que o patrimônio afetado não se comunica com os demais bens, direitos e obrigações do patrimônio geral da VENDEDORA ou de outros patrimônios de afetação por ela constituídos e só responde por dívidas e obrigações vinculadas à incorporação do Empreendimento, conforme averbado sob o ato Av.06, em 15 de maio de 2018.O empreendimento foi adquirido pelo regime REGIME DE PATRIMÔNIO DE AFETAÇÃO.",290.63,0.001217,0.0
31.469.385/0001-64,2020-12-31,2,"Avenida Europa, 105 - Jardim Paulista","Unidade 210, adquirida de acordo com o INSTRUMENTO PARTICULAR DE COMPROMISSO DE VENDA E COMPRA datado em 15/03/2019.A VENDEDORA submeteu o Empreendimento ao REGIME DE PATRIMÔNIO DE AFETAÇÃO, de forma que o patrimônio afetado não se comunica com os demais bens, direitos e obrigações do patrimônio geral da VENDEDORA ou de outros patrimônios de afetação por ela constituídos e só responde por dívidas e obrigações vinculadas à incorporação do Empreendimento, conforme averbado sob o ato Av.06, em 15 de maio de 2018.O empreendimento foi adquirido pelo regime REGIME DE PATRIMÔNIO DE AFETAÇÃO.",254.76,0.001067,0.0
31.524.769/0001-32,2020-03-31,2,"Rua Conselheiro Dantas n° 350, esquina com Rua Tiers, Bairro Pari - SP",ELEVSHOP KODY - Terreno  com  edificio comercial que será voltado para um shopping  center,8406.23,1.0,1.0
31.524.769/0001-32,2020-06-30,2,"Rua Conselheiro Dantas n° 350, esquina com Rua Tiers, Bairro Pari - SP",ELEVSHOP KODY - Terreno  com  edificio comercial que será voltado para um shopping  center,8406.23,1.0,1.0
31.524.769/0001-32,2020-09-30,1,"Rua Conselheiro Dantas n° 350, esquina com Rua Tiers, Bairro Pari - SP",ELEVSHOP KODY - Terreno  com  edificio comercial que será voltado para um shopping  center,8406.23,1.0,1.0
31.524.769/0001-32,2020-12-31,1,"Rua Conselheiro Dantas n° 350, esquina com Rua Tiers, Bairro Pari - SP",ELEVSHOP KODY - Terreno  com  edificio comercial que será voltado para um shopping  center,8406.23,1.0,1.0
31.524.789/0001-03,2020-03-31,1,"Rua Tiers x Rua Alexandrino Pedroso x Rua Rodrigues dos Santos, bairro Brás - SP",O Bairro Bras trata -se de uma localidade altamente comercial na região da cidade de São Paulo.,5503.0,1.0,0.968852
31.524.789/0001-03,2020-06-30,1,"Rua Tiers x Rua Alexandrino Pedroso x Rua Rodrigues dos Santos, bairro Brás - SP",O Bairro Bras trata -se de uma localidade altamente comercial na região da cidade de São Paulo.,5503.0,1.0,0.968852
31.524.789/0001-03,2020-09-30,1,"Rua Tiers x Rua Alexandrino Pedroso x Rua Rodrigues dos Santos, bairro Brás - SP",O Bairro Bras trata -se de uma localidade altamente comercial na região da cidade de São Paulo.,5503.0,1.0,0.968852
31.524.789/0001-03,2020-12-31,1,"Rua Tiers x Rua Alexandrino Pedroso x Rua Rodrigues dos Santos, bairro Brás - SP",O Bairro Bras trata -se de uma localidade altamente comercial na região da cidade de São Paulo.,5503.0,1.0,0.968852
31.907.591/0001-09,2020-06-30,1,Rua dos Feltrins - Bairro Demarchi - São Bernardo do Campo/SP,Direito de propriedade,115396.78,1.0,0.0
31.907.591/0001-09,2020-09-30,1,Rua dos Feltrins - Bairro Demarchi - São Bernardo do Campo/SP,Direito de propriedade,115396.78,1.0,0.0
31.907.591/0001-09,2020-12-31,1,Rua dos Feltrins - Bairro Demarchi - São Bernardo do Campo/SP,Direito de propriedade,115396.78,1.0,0.0
31.962.875/0001-06,2020-03-31,1,"Av. Antônio Candido Machado, 3100 - Cajamar / SP - CEP: 07.776-415",PLD Cajamar III,366314.46,0.621536192711361,0.0
31.962.875/0001-06,2020-03-31,1,Rodovia Presidente Castelo Branco (SP 280) KM 46 - Araçariguama - SP - CEP: 18.147-000,PLD Castelo Branco KM46,192658.6,0.159406856913318,0.0
31.962.875/0001-06,2020-03-31,1,"Av. Guandu, 1000 - Campo Alegre Queimados / RJ - CEP: 26.320-270",PLD Queimados,288823.67,0.219056950375321,0.0
31.962.875/0001-06,2020-06-30,1,"Av. Antônio Candido Machado, 3100 - Cajamar / SP - CEP: 07.776-415",PLD Cajamar III,366314.46,0.6217,0.0
31.962.875/0001-06,2020-06-30,1,Rodovia Presidente Castelo Branco (SP 280) KM 46 - Araçariguama - SP - CEP: 18.147-000,PLD Castelo Branco KM46,192658.6,0.1593,0.0
31.962.875/0001-06,2020-06-30,1,"Av. Guandu, 1000 - Campo Alegre Queimados / RJ - CEP: 26.320-270",PLD Queimados,288823.67,0.219,0.0
31.962.875/0001-06,2020-09-30,1,"Av. Antônio Candido Machado, 3100 - Cajamar / SP - CEP: 07.776-415",PLD Cajamar III,288218.69,0.559851259077601,0.0
31.962.875/0001-06,2020-09-30,1,Rodovia Presidente Castelo Branco (SP 280) KM 46 - Araçariguama - SP - CEP: 18.147-000,PLD Castelo Branco KM46,192658.6,0.185193564372555,0.0
31.962.875/0001-06,2020-09-30,1,"Av. Guandu, 1000 - Campo Alegre Queimados / RJ - CEP: 26.320-270",PLD Queimados,288823.67,0.254955176549844,0.0
31.962.875/0001-06,2020-12-31,1,Rodovia Presidente Castelo Branco (SP 280) KM 46 - Araçariguama - SP - CEP: 18.147-000,PLD Castelo Branco KM46,192658.6,0.2412,0.0
31.962.875/0001-06,2020-12-31,1,"Av. Guandu, 1000 - Campo Alegre Queimados / RJ - CEP: 26.320-270",PLD Queimados,288823.67,0.3317,0.0
31.962.875/0001-06,2020-12-31,1,"Rodovia Raposo Tavares SP-270, Bairro do Moinho Velho, Cotia/SP",PLD São Paulo 26,800000.0,0.4271,0.0
32.000.013/0001-57,2020-03-31,1,"Avenida Wilson Tavares Ribeiro, nº 1.651, Contagem - MG",IMÓVEL: MT 136.701,46809.0669,1.0,0.0
32.000.013/0001-57,2020-06-30,1,"Avenida Wilson Tavares Ribeiro, nº 1.651, Contagem - MG",IMÓVEL: MT 136.701,46809.0669,1.0,0.0
32.000.013/0001-57,2020-09-30,1,"Avenida Wilson Tavares Ribeiro, nº 1.651, Contagem - MG",IMÓVEL: MT 136.701,46809.0669,1.0,0.0
